@relation sbir_bayes

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute feature8 numeric
@attribute feature9 numeric
@attribute feature10 numeric
@attribute feature11 numeric
@attribute feature12 numeric
@attribute feature13 numeric
@attribute feature14 numeric
@attribute feature15 numeric
@attribute feature16 numeric
@attribute feature17 numeric
@attribute feature18 numeric
@attribute feature19 numeric
@attribute feature20 numeric
@attribute feature21 numeric
@attribute feature22 numeric
@attribute feature23 numeric
@attribute feature24 numeric
@attribute feature25 numeric
@attribute feature26 numeric
@attribute feature27 numeric
@attribute feature28 numeric
@attribute feature29 numeric
@attribute feature30 numeric
@attribute feature31 numeric
@attribute feature32 numeric
@attribute feature33 numeric
@attribute feature34 numeric
@attribute feature35 numeric
@attribute feature36 numeric
@attribute class {arborgreens,australia,barcelona,barcelona2,cambridge,campusinfall,cannonbeach,cherries,columbiagorge,football,geneva,greenlake,greenland,indonesia,iran,italy,japan,leaflesstrees,sanjuans,springflowers,swissmountains,yellowstone}

@data
0.013676,0.377947,0.430803,0.461026,0.506228,0.566378,0.975886,0.999305,0.999786,0.999837,0.999870,1.000000,0.011800,0.078987,0.247528,0.355763,0.433639,0.503252,0.560450,0.591565,0.623008,0.657903,0.720245,1.000000,0.163444,0.275746,0.354919,0.418863,0.477869,0.523353,0.559534,0.638392,0.820109,0.914489,0.972918,1.000000,italy
0.142356,0.225781,0.283894,0.351727,0.465390,0.732503,0.899063,0.917355,0.955528,0.970794,0.971473,1.000000,0.284985,0.392725,0.464609,0.510032,0.552930,0.592514,0.624865,0.657485,0.723078,0.774706,0.813802,1.000000,0.281194,0.419247,0.495661,0.580515,0.638303,0.665275,0.688781,0.706281,0.711057,0.725855,0.762941,1.000000,italy
0.045903,0.248456,0.290796,0.310966,0.336985,0.402732,0.985043,0.996658,0.998057,0.998512,0.998916,1.000000,0.087191,0.221766,0.341430,0.440147,0.531171,0.599136,0.661415,0.707443,0.751223,0.800710,0.890444,1.000000,0.020403,0.138646,0.253049,0.361066,0.462603,0.576499,0.685394,0.717577,0.743451,0.802111,0.958768,1.000000,italy
0.088681,0.203620,0.283200,0.356981,0.451744,0.619977,0.996988,0.998751,0.999084,0.999249,0.999427,1.000000,0.008720,0.045344,0.144172,0.279828,0.415204,0.514567,0.590235,0.645083,0.696273,0.757280,0.839874,1.000000,0.012369,0.151646,0.320889,0.555938,0.723597,0.811780,0.867390,0.905161,0.931404,0.953297,0.976575,1.000000,italy
0.087137,0.249588,0.319524,0.368311,0.443529,0.638956,0.982704,0.993665,0.995414,0.996348,0.997365,1.000000,0.053405,0.206514,0.379666,0.525019,0.630607,0.729838,0.820622,0.874448,0.909652,0.936185,0.956255,1.000000,0.048784,0.124501,0.222742,0.304204,0.391614,0.537144,0.673767,0.739395,0.779337,0.819071,0.921689,1.000000,italy
0.146166,0.363304,0.425559,0.473047,0.563229,0.770632,0.992200,0.996012,0.997268,0.997731,0.998235,1.000000,0.077049,0.243901,0.384195,0.526362,0.684486,0.750920,0.805618,0.851882,0.893145,0.923011,0.946258,1.000000,0.047945,0.163617,0.263376,0.360382,0.471839,0.553980,0.620310,0.695365,0.761917,0.841496,0.977396,1.000000,italy
0.136688,0.262471,0.300821,0.340861,0.402122,0.500162,0.997723,0.998163,0.998278,0.998346,0.998453,1.000000,0.039052,0.237157,0.402008,0.478851,0.527180,0.565119,0.609708,0.682220,0.821304,0.947832,0.994466,1.000000,0.000920,0.007537,0.027010,0.083409,0.224235,0.642972,0.764386,0.800725,0.850695,0.914688,0.974929,1.000000,italy
0.052299,0.345153,0.512812,0.596458,0.696261,0.760121,0.908635,0.997807,0.998407,0.998695,0.998853,1.000000,0.112810,0.423731,0.599917,0.648643,0.677441,0.700106,0.727813,0.743077,0.753346,0.762435,0.776095,1.000000,0.025469,0.050773,0.097488,0.315818,0.519846,0.660428,0.792009,0.887168,0.929148,0.954976,0.995452,1.000000,italy
0.271115,0.321192,0.338345,0.347462,0.402008,0.567853,0.917523,0.964271,0.983311,0.987978,0.990282,1.000000,0.292493,0.316553,0.335199,0.362312,0.417287,0.451774,0.507130,0.555117,0.620371,0.673133,0.718818,1.000000,0.586486,0.697263,0.763682,0.809221,0.831733,0.840037,0.844861,0.849349,0.854698,0.861226,0.890823,1.000000,italy
0.067881,0.189435,0.239702,0.279614,0.338012,0.464510,0.994369,0.996198,0.997118,0.997713,0.998285,1.000000,0.028912,0.088033,0.176419,0.276285,0.371910,0.471021,0.574218,0.710927,0.820192,0.894223,0.968368,1.000000,0.051755,0.115765,0.199002,0.305325,0.407539,0.524533,0.657463,0.803682,0.897771,0.950152,0.980227,1.000000,italy
0.059463,0.137364,0.188901,0.235310,0.301844,0.376403,0.924924,0.993970,0.998339,0.998715,0.998962,1.000000,0.089665,0.165214,0.244720,0.311731,0.386693,0.486722,0.684244,0.858380,0.928138,0.947357,0.960726,1.000000,0.057940,0.119893,0.183026,0.329327,0.507074,0.625854,0.696772,0.827669,0.855458,0.889933,0.917831,1.000000,italy
0.132441,0.271596,0.311958,0.399609,0.534980,0.594258,0.906105,0.990559,0.995836,0.996627,0.997062,1.000000,0.179143,0.222315,0.284014,0.382311,0.479125,0.564097,0.678756,0.752614,0.802223,0.832160,0.859672,1.000000,0.324167,0.380750,0.416252,0.469607,0.543162,0.632804,0.701324,0.774922,0.840792,0.872383,0.901606,1.000000,italy
0.040346,0.167500,0.395881,0.444101,0.485928,0.554163,0.829353,0.945383,0.969370,0.977119,0.981196,1.000000,0.231938,0.562952,0.822937,0.974220,0.994781,0.998456,0.999549,0.999842,0.999951,0.999977,0.999987,1.000000,0.000371,0.082420,0.275906,0.455520,0.500076,0.523501,0.545166,0.560076,0.573216,0.648345,0.833091,1.000000,japan
0.094848,0.596834,0.742670,0.964108,0.987823,0.988807,0.989494,0.989786,0.990145,0.990928,0.991915,1.000000,0.167340,0.461761,0.595392,0.695854,0.831410,0.931131,0.977569,0.991073,0.995958,0.997980,0.998873,1.000000,0.006464,0.076299,0.180964,0.289217,0.376892,0.435775,0.563718,0.744311,0.858388,0.996195,0.999893,1.000000,japan
0.022588,0.223615,0.523053,0.552945,0.563812,0.588918,0.605590,0.609583,0.630933,0.667737,0.787414,1.000000,0.460863,0.611345,0.699895,0.806709,0.896481,0.953374,0.982823,0.992980,0.996930,0.998509,0.999168,1.000000,0.013099,0.124847,0.233711,0.310017,0.382077,0.429710,0.469629,0.513549,0.555992,0.614847,0.958821,1.000000,japan
0.083869,0.367914,0.507420,0.582651,0.620035,0.639254,0.673398,0.910448,0.985567,0.990737,0.992172,1.000000,0.213457,0.473973,0.718327,0.858690,0.918769,0.944915,0.965398,0.978296,0.985992,0.994829,0.996716,1.000000,0.012751,0.060340,0.118230,0.192787,0.280685,0.377845,0.452166,0.530751,0.632642,0.874875,0.990743,1.000000,japan
0.138491,0.620318,0.700505,0.744074,0.784599,0.825261,0.882715,0.889546,0.890836,0.891003,0.891080,1.000000,0.141957,0.312388,0.434224,0.521456,0.615450,0.700469,0.794659,0.925697,0.993977,0.997296,0.998555,1.000000,0.021675,0.060900,0.111106,0.167144,0.296389,0.399805,0.469744,0.597892,0.707580,0.894940,0.961675,1.000000,japan
0.041285,0.434359,0.986544,0.993387,0.994000,0.994483,0.995557,0.996022,0.996538,0.998611,0.998845,1.000000,0.102826,0.226509,0.386001,0.630261,0.855359,0.952969,0.986111,0.994239,0.997233,0.998400,0.998947,1.000000,0.010213,0.179794,0.352480,0.497049,0.607696,0.695884,0.781885,0.896570,0.965512,0.974426,0.978561,1.000000,japan
0.051516,0.386207,0.941172,0.955362,0.956962,0.957951,0.960365,0.966079,0.968777,0.969978,0.974555,1.000000,0.070482,0.124944,0.193122,0.278719,0.395403,0.556765,0.728942,0.843073,0.908470,0.943181,0.961954,1.000000,0.020937,0.073371,0.155446,0.263585,0.382118,0.493962,0.612701,0.738698,0.862309,0.941988,0.978670,1.000000,japan
0.130338,0.517690,0.707885,0.741340,0.762908,0.780153,0.792340,0.803578,0.842910,0.962819,0.971722,1.000000,0.436787,0.561871,0.643346,0.792546,0.927650,0.967834,0.986056,0.993654,0.998057,0.999305,0.999768,1.000000,0.002802,0.081840,0.238802,0.353365,0.409083,0.438082,0.464134,0.504910,0.600802,0.762985,0.808194,1.000000,japan
0.096616,0.514381,0.754656,0.788083,0.793385,0.794802,0.795583,0.796399,0.798388,0.802144,0.882507,1.000000,0.343844,0.515286,0.716321,0.882087,0.946942,0.976839,0.993914,0.997774,0.998112,0.998301,0.998578,1.000000,0.002098,0.020533,0.092053,0.191055,0.330146,0.456403,0.619260,0.693499,0.728698,0.753349,0.793306,1.000000,japan
0.022644,0.072308,0.221837,0.707677,0.838109,0.870546,0.926862,0.947107,0.984690,0.985478,0.985987,1.000000,0.075826,0.191726,0.407928,0.667605,0.856096,0.938646,0.974194,0.987342,0.993420,0.995712,0.996851,1.000000,0.007512,0.056589,0.170809,0.345873,0.539255,0.656089,0.740717,0.808077,0.868298,0.906222,0.932599,1.000000,japan
0.261929,0.545285,0.672734,0.784591,0.851623,0.870943,0.915738,0.951263,0.982282,0.987937,0.991828,1.000000,0.203453,0.373573,0.545786,0.674908,0.805575,0.904721,0.975364,0.994791,0.998318,0.999471,0.999760,1.000000,0.000953,0.111368,0.279390,0.416915,0.519462,0.615051,0.723620,0.816497,0.911577,0.967714,0.994361,1.000000,japan
0.286237,0.389668,0.639841,0.788719,0.828381,0.857014,0.909825,0.971694,0.978439,0.982500,0.988024,1.000000,0.256718,0.421063,0.489491,0.567377,0.659034,0.739639,0.809580,0.870422,0.940071,0.980384,0.990661,1.000000,0.015645,0.064183,0.131896,0.220868,0.338701,0.475123,0.629943,0.728675,0.804044,0.866127,0.938796,1.000000,japan
0.268325,0.770136,0.860956,0.894729,0.955716,0.991539,0.998708,0.999181,0.999430,0.999476,0.999554,1.000000,0.059722,0.368019,0.696670,0.879056,0.933344,0.970212,0.999409,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000490,0.102719,0.148142,0.213320,0.315549,0.455177,0.637453,0.860074,0.998489,0.999982,1.000000,japan
0.137901,0.401000,0.702125,0.748181,0.763791,0.781206,0.814811,0.844980,0.936640,0.974525,0.978655,1.000000,0.431358,0.519767,0.619196,0.733128,0.849408,0.927828,0.971048,0.986445,0.992202,0.994651,0.995913,1.000000,0.012649,0.094011,0.190933,0.300387,0.406608,0.480110,0.550944,0.670511,0.761917,0.791486,0.853998,1.000000,japan
0.037048,0.411066,0.718353,0.740259,0.747037,0.753051,0.760910,0.800097,0.981941,0.991053,0.992627,1.000000,0.291618,0.388348,0.523770,0.667002,0.804613,0.907450,0.963050,0.981549,0.989217,0.992940,0.995045,1.000000,0.009145,0.152191,0.274424,0.371518,0.490544,0.595095,0.666699,0.712936,0.746241,0.766446,0.853281,1.000000,japan
0.089815,0.556699,0.634956,0.646453,0.657783,0.690210,0.923817,0.955037,0.983645,0.988703,0.991243,1.000000,0.221216,0.772089,0.814058,0.850995,0.888160,0.911707,0.934127,0.947504,0.959732,0.972152,0.993487,1.000000,0.080134,0.094647,0.111389,0.129536,0.151428,0.178665,0.303939,0.470998,0.912821,0.996968,0.999730,1.000000,japan
0.005325,0.204462,0.860229,0.944409,0.969922,0.981163,0.993914,0.996805,0.998413,0.999153,0.999254,1.000000,0.048741,0.197212,0.369331,0.548070,0.733385,0.868352,0.947158,0.979212,0.992121,0.997182,0.998830,1.000000,0.006156,0.108535,0.293370,0.530967,0.701276,0.794680,0.856267,0.898335,0.928072,0.949618,0.967633,1.000000,japan
0.080571,0.492835,0.875450,0.925618,0.944834,0.960952,0.966819,0.973922,0.986740,0.992619,0.994702,1.000000,0.090754,0.198183,0.339050,0.506263,0.658655,0.761431,0.877927,0.951329,0.975817,0.984670,0.989446,1.000000,0.019729,0.159238,0.276685,0.371116,0.482930,0.574668,0.640421,0.710065,0.795992,0.885098,0.957478,1.000000,japan
0.133476,0.522585,0.612002,0.695971,0.708208,0.718040,0.741345,0.902763,0.980517,0.986854,0.990664,1.000000,0.251874,0.412874,0.513216,0.641278,0.801897,0.933255,0.982419,0.994916,0.997314,0.998087,0.998433,1.000000,0.003189,0.033172,0.105227,0.215230,0.314425,0.423545,0.521591,0.610911,0.710817,0.817125,0.932863,1.000000,japan
0.092524,0.604008,0.811342,0.847023,0.868835,0.889737,0.913536,0.945470,0.964426,0.970804,0.976336,1.000000,0.289527,0.535675,0.693542,0.797958,0.873921,0.915893,0.943702,0.958633,0.970845,0.978050,0.983929,1.000000,0.069440,0.101468,0.132418,0.183041,0.289794,0.418215,0.538683,0.660545,0.782201,0.901143,0.986101,1.000000,japan
0.057032,0.642758,0.857861,0.871696,0.874539,0.880116,0.905319,0.914756,0.993764,0.996472,0.997398,1.000000,0.180348,0.303899,0.498354,0.655909,0.775812,0.910568,0.986818,0.995905,0.998100,0.999041,0.999427,1.000000,0.005104,0.070246,0.142682,0.233548,0.339518,0.543258,0.673576,0.751955,0.822636,0.895411,0.910982,1.000000,japan
0.086212,0.428296,0.574178,0.578615,0.580027,0.582916,0.588241,0.673144,0.943728,0.995412,0.997024,1.000000,0.443545,0.624140,0.670059,0.724507,0.797086,0.881963,0.949745,0.982635,0.994550,0.997810,0.999018,1.000000,0.000305,0.036687,0.100270,0.154820,0.214523,0.265233,0.313425,0.370084,0.521779,0.628723,0.961517,1.000000,japan
0.123766,0.488375,0.696309,0.756591,0.774256,0.811307,0.899787,0.947377,0.971524,0.976376,0.979771,1.000000,0.198048,0.318850,0.411224,0.535425,0.652102,0.756388,0.843625,0.901616,0.945755,0.974815,0.987017,1.000000,0.033208,0.124664,0.201545,0.292643,0.380307,0.473826,0.574707,0.684852,0.804779,0.915746,0.961845,1.000000,japan
0.162808,0.586535,0.813588,0.857060,0.910051,0.958773,0.996843,0.997685,0.998029,0.998875,0.998911,1.000000,0.123893,0.419743,0.697347,0.817174,0.929295,0.986885,0.995475,0.996922,0.997754,0.998191,0.998463,1.000000,0.005366,0.140029,0.293108,0.407788,0.532501,0.625086,0.631167,0.656695,0.711677,0.800465,0.887809,1.000000,japan
0.151527,0.404230,0.760963,0.823247,0.843416,0.876759,0.945149,0.990768,0.994359,0.995630,0.996238,1.000000,0.231152,0.341270,0.435587,0.554560,0.709027,0.839457,0.930035,0.968027,0.983060,0.989481,0.992881,1.000000,0.022015,0.107785,0.237276,0.395301,0.555389,0.663202,0.730908,0.773501,0.802983,0.832181,0.914934,1.000000,japan
0.078992,0.351773,0.869733,0.928563,0.939768,0.958666,0.989087,0.992568,0.995567,0.996459,0.996767,1.000000,0.129308,0.263694,0.360964,0.488077,0.648086,0.789408,0.896578,0.949178,0.975105,0.987070,0.992276,1.000000,0.010279,0.086519,0.199854,0.337997,0.518638,0.684280,0.813532,0.900563,0.952204,0.973988,0.987477,1.000000,japan
0.192265,0.633125,0.957697,0.992129,0.994781,0.995752,0.995903,0.996391,0.997296,0.997611,0.997680,1.000000,0.309773,0.558583,0.854405,0.960177,0.987556,0.994639,0.996470,0.997067,0.997573,0.997993,0.998303,1.000000,0.008145,0.033541,0.068517,0.147153,0.266759,0.393198,0.532234,0.638829,0.719614,0.821980,0.926310,1.000000,japan
0.027666,0.263977,0.752393,0.786506,0.793451,0.800206,0.817087,0.982518,0.998331,0.998998,0.999165,1.000000,0.134796,0.279609,0.353449,0.474156,0.631306,0.767458,0.876772,0.940778,0.973289,0.987228,0.993230,1.000000,0.008107,0.096603,0.193379,0.277153,0.355603,0.430236,0.514872,0.609280,0.706621,0.814918,0.942545,1.000000,japan
0.058502,0.242624,0.426144,0.568028,0.914695,0.962064,0.972539,0.974817,0.977956,0.983154,0.985404,1.000000,0.411252,0.665430,0.788101,0.885164,0.940689,0.966410,0.981282,0.987187,0.991701,0.995290,0.996655,1.000000,0.029604,0.089276,0.158103,0.236391,0.342880,0.526301,0.777890,0.851740,0.909683,0.976430,0.989697,1.000000,japan
0.140403,0.352859,0.560579,0.728553,0.902753,0.939547,0.961733,0.975990,0.989446,0.992446,0.993008,1.000000,0.095606,0.412343,0.795361,0.893763,0.950352,0.980944,0.995803,0.998298,0.998835,0.999137,0.999331,1.000000,0.001998,0.075208,0.144905,0.347150,0.557505,0.662541,0.783370,0.861646,0.906394,0.940600,0.981531,1.000000,japan
0.128163,0.586158,0.828475,0.898317,0.928662,0.947232,0.973765,0.983901,0.988705,0.991790,0.992566,1.000000,0.206118,0.691513,0.941243,0.994346,0.999628,0.999987,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000811,0.080123,0.257705,0.411071,0.535288,0.678225,0.848495,0.937344,0.958913,0.966840,1.000000,japan
0.030868,0.539889,0.889867,0.951906,0.960611,0.966697,0.973101,0.983675,0.992253,0.993715,0.994168,1.000000,0.060778,0.191139,0.623858,0.907356,0.981969,0.994817,0.998527,0.999341,0.999722,0.999883,0.999938,1.000000,0.060167,0.357523,0.515642,0.679018,0.853047,0.927609,0.946334,0.958877,0.970985,0.981432,0.991498,1.000000,japan
0.728861,0.810290,0.853810,0.871701,0.884791,0.923647,0.970924,0.987869,0.990028,0.992614,0.994016,1.000000,0.101186,0.168098,0.223498,0.279780,0.363265,0.495473,0.683680,0.968803,0.990392,0.994377,0.995933,1.000000,0.012680,0.025937,0.044924,0.121299,0.404902,0.546669,0.702239,0.840212,0.900988,0.951446,0.979949,1.000000,japan
0.204648,0.567820,0.653673,0.764211,0.868619,0.874796,0.880045,0.897621,0.986000,0.989435,0.991488,1.000000,0.173848,0.344907,0.536959,0.714523,0.885828,0.966959,0.988507,0.993736,0.996388,0.997723,0.998613,1.000000,0.011988,0.081278,0.158716,0.246378,0.366874,0.518341,0.662671,0.760541,0.841557,0.905700,0.949523,1.000000,japan
0.147450,0.454292,0.696393,0.832860,0.902567,0.951975,0.989247,0.992907,0.994527,0.996192,0.996726,1.000000,0.271954,0.497708,0.718101,0.853935,0.932159,0.969195,0.988705,0.993977,0.996081,0.997105,0.998291,1.000000,0.007860,0.056070,0.156211,0.280227,0.415211,0.536387,0.670486,0.798866,0.888160,0.948430,0.982337,1.000000,japan
0.308077,0.590377,0.714080,0.753746,0.790496,0.835922,0.926254,0.931406,0.937939,0.946400,0.959831,1.000000,0.148401,0.512316,0.746808,0.868415,0.936185,0.980631,0.999259,0.999933,0.999989,0.999997,1.000000,1.000000,0.000000,0.000147,0.050183,0.203397,0.425303,0.572685,0.681248,0.787689,0.883583,0.932884,0.963745,1.000000,japan
0.191337,0.536183,0.792152,0.894353,0.909726,0.917429,0.945449,0.960021,0.973828,0.982625,0.985852,1.000000,0.175076,0.336980,0.566978,0.769571,0.899439,0.959058,0.985290,0.994471,0.997728,0.998934,0.999443,1.000000,0.004079,0.136189,0.357030,0.520436,0.638277,0.725415,0.795463,0.864535,0.909782,0.961469,0.977727,1.000000,japan
0.148595,0.780858,0.903617,0.935462,0.953048,0.961456,0.989974,0.995643,0.997294,0.999176,0.999341,1.000000,0.143246,0.268674,0.371678,0.484285,0.635164,0.773389,0.892733,0.971956,0.993321,0.997962,0.998847,1.000000,0.005264,0.068616,0.137680,0.212870,0.290980,0.343526,0.454531,0.641868,0.938079,0.969548,0.975062,1.000000,japan
0.058280,0.577753,0.785039,0.798950,0.803232,0.826237,0.900932,0.977711,0.990033,0.990824,0.991020,1.000000,0.285130,0.359278,0.456977,0.637166,0.843246,0.916730,0.956059,0.974469,0.984291,0.989339,0.992337,1.000000,0.019093,0.105931,0.233581,0.430341,0.550903,0.617688,0.658818,0.708132,0.830927,0.977917,0.998270,1.000000,japan
0.111450,0.615183,0.795036,0.837369,0.896382,0.955708,0.990877,0.993598,0.994606,0.995259,0.995956,1.000000,0.084485,0.322733,0.696594,0.862617,0.933123,0.963488,0.980115,0.988746,0.993576,0.995531,0.996932,1.000000,0.011291,0.026919,0.068992,0.180536,0.332857,0.482353,0.626388,0.737973,0.839556,0.910898,0.969253,1.000000,japan
0.044265,0.347699,0.558563,0.630022,0.640904,0.646525,0.707433,0.913991,0.990018,0.994776,0.995819,1.000000,0.165911,0.343409,0.514719,0.623095,0.741134,0.893259,0.958371,0.991930,0.998105,0.999109,0.999483,1.000000,0.004913,0.024052,0.052775,0.120112,0.237152,0.367304,0.470878,0.535603,0.596748,0.656311,0.735506,1.000000,japan
0.166317,0.225828,0.280247,0.313843,0.346314,0.379944,0.854644,0.939988,0.954386,0.962440,0.970329,1.000000,0.045760,0.134477,0.244527,0.372527,0.507889,0.621404,0.870535,0.959194,0.969631,0.976799,0.982541,1.000000,0.029289,0.173304,0.241315,0.282121,0.319995,0.357751,0.395345,0.436586,0.494071,0.619184,0.815885,1.000000,leaflesstrees
0.282339,0.343868,0.368401,0.377018,0.386568,0.463254,0.567762,0.707044,0.793726,0.852135,0.905381,1.000000,0.358140,0.622406,0.804445,0.904746,0.955034,0.976027,0.985318,0.989701,0.992606,0.994446,0.995824,1.000000,0.003149,0.030013,0.159147,0.286199,0.387070,0.457989,0.507280,0.552099,0.596196,0.633566,0.667661,1.000000,leaflesstrees
0.236735,0.296718,0.352064,0.374892,0.390615,0.433090,0.594925,0.666118,0.699039,0.759928,0.834341,1.000000,0.290267,0.636319,0.832632,0.912871,0.958763,0.978505,0.987195,0.991053,0.993457,0.995155,0.996404,1.000000,0.002957,0.045110,0.142235,0.251380,0.438465,0.550466,0.630154,0.678907,0.700567,0.722550,0.750010,1.000000,leaflesstrees
0.227880,0.244501,0.250666,0.252207,0.252923,0.256149,0.266193,0.296970,0.341576,0.472671,0.705603,1.000000,0.211900,0.575113,0.901310,0.977681,0.993160,0.997262,0.998808,0.999398,0.999629,0.999771,0.999868,1.000000,0.000060,0.001241,0.021463,0.089815,0.243940,0.427757,0.525665,0.595534,0.658126,0.708658,0.751238,1.000000,leaflesstrees
0.779097,0.841750,0.850172,0.851896,0.852510,0.855035,0.856418,0.857491,0.861200,0.872404,0.891623,1.000000,0.082139,0.245611,0.488029,0.662323,0.820145,0.926991,0.975781,0.991367,0.996375,0.998320,0.999149,1.000000,0.000170,0.005477,0.073431,0.186636,0.314381,0.431747,0.483121,0.519560,0.564229,0.630582,0.722256,1.000000,leaflesstrees
0.126396,0.199932,0.232368,0.249976,0.281147,0.369858,0.771460,0.849062,0.886847,0.914690,0.943035,1.000000,0.102263,0.271122,0.443914,0.606324,0.787643,0.912955,0.950349,0.966156,0.975875,0.981943,0.986263,1.000000,0.011529,0.149888,0.262209,0.351481,0.417370,0.455317,0.486688,0.518515,0.553826,0.591789,0.638164,1.000000,leaflesstrees
0.029452,0.045779,0.086159,0.114727,0.145479,0.198971,0.677684,0.938471,0.975085,0.986601,0.991213,1.000000,0.117089,0.271208,0.477741,0.703380,0.880852,0.928731,0.949638,0.961590,0.971022,0.978258,0.983470,1.000000,0.026197,0.221259,0.293456,0.324171,0.351652,0.381676,0.418779,0.476088,0.567827,0.666233,0.770077,1.000000,leaflesstrees
0.224736,0.276011,0.285247,0.287832,0.289965,0.293682,0.408585,0.679521,0.758558,0.815019,0.879734,1.000000,0.080929,0.335133,0.563757,0.716710,0.823997,0.905176,0.958763,0.978227,0.985229,0.989226,0.991890,1.000000,0.007010,0.033297,0.060240,0.110777,0.237276,0.509091,0.754246,0.888489,0.963731,0.994168,0.999249,1.000000,leaflesstrees
0.057810,0.087083,0.103116,0.108599,0.116354,0.137350,0.581622,0.928054,0.962325,0.975093,0.982964,1.000000,0.057802,0.195279,0.435675,0.738420,0.920944,0.954262,0.969579,0.977878,0.983665,0.987790,0.990690,1.000000,0.012566,0.080477,0.164325,0.212823,0.292335,0.431878,0.606502,0.758794,0.862549,0.932702,0.969324,1.000000,leaflesstrees
0.348285,0.555930,0.692867,0.752839,0.771400,0.782110,0.801750,0.828585,0.852565,0.876729,0.904523,1.000000,0.134784,0.326150,0.545015,0.721096,0.842093,0.902804,0.938413,0.956939,0.968931,0.976948,0.982956,1.000000,0.012650,0.147289,0.277601,0.368535,0.452890,0.536176,0.620341,0.687187,0.746218,0.792661,0.835383,1.000000,leaflesstrees
0.219996,0.280355,0.291829,0.294984,0.297529,0.305356,0.663997,0.834789,0.892442,0.916160,0.936017,1.000000,0.113470,0.324457,0.536173,0.632660,0.711613,0.794886,0.937313,0.991790,0.994808,0.996341,0.997333,1.000000,0.001900,0.039732,0.142563,0.185807,0.256390,0.388613,0.507590,0.620743,0.736722,0.811295,0.862538,1.000000,leaflesstrees
0.213991,0.329157,0.357945,0.364732,0.369572,0.383261,0.638293,0.787181,0.870310,0.906307,0.934547,1.000000,0.159961,0.415246,0.581005,0.690087,0.791380,0.869144,0.963931,0.988646,0.992115,0.994128,0.995470,1.000000,0.005797,0.104164,0.302130,0.393518,0.466962,0.560578,0.647549,0.716390,0.776767,0.857237,0.916524,1.000000,leaflesstrees
0.225728,0.390445,0.441914,0.455155,0.465146,0.482313,0.591590,0.709713,0.773171,0.826433,0.886702,1.000000,0.212501,0.569137,0.799883,0.906320,0.958154,0.978046,0.987037,0.991147,0.993635,0.995260,0.996354,1.000000,0.003884,0.024032,0.088401,0.236473,0.449068,0.613320,0.718886,0.791217,0.852253,0.899788,0.933264,1.000000,leaflesstrees
0.096954,0.179786,0.225085,0.241226,0.256503,0.306038,0.584293,0.783782,0.866297,0.909129,0.945090,1.000000,0.241635,0.543325,0.765710,0.919183,0.976933,0.989402,0.993976,0.995958,0.997120,0.997882,0.998393,1.000000,0.001435,0.012049,0.053673,0.145775,0.345007,0.522447,0.631584,0.691003,0.732520,0.766972,0.801639,1.000000,leaflesstrees
0.278037,0.327667,0.336448,0.338432,0.340259,0.344345,0.716933,0.898166,0.922214,0.935584,0.949890,1.000000,0.033131,0.113900,0.231662,0.379065,0.533268,0.677568,0.953987,0.972214,0.980877,0.986121,0.989604,1.000000,0.006671,0.042842,0.133600,0.212411,0.278336,0.340616,0.410257,0.489950,0.596051,0.784887,0.919669,1.000000,leaflesstrees
0.335970,0.407055,0.425668,0.432369,0.438310,0.450575,0.704559,0.822879,0.853589,0.873406,0.901308,1.000000,0.104061,0.362793,0.554951,0.667385,0.753152,0.835818,0.938717,0.970671,0.981620,0.986995,0.990391,1.000000,0.004031,0.036060,0.178744,0.313318,0.429907,0.517552,0.561085,0.592723,0.629322,0.673133,0.729951,1.000000,leaflesstrees
0.418587,0.471975,0.483672,0.490798,0.496223,0.501280,0.804713,0.951341,0.963485,0.968645,0.973770,1.000000,0.020468,0.068651,0.147552,0.279499,0.508820,0.699997,0.843038,0.959453,0.977397,0.983552,0.987601,1.000000,0.008757,0.073278,0.144337,0.186833,0.252362,0.376910,0.605279,0.756708,0.869425,0.968999,0.995879,1.000000,leaflesstrees
0.632590,0.732699,0.741417,0.743373,0.744876,0.747695,0.896064,0.938636,0.942113,0.946003,0.953443,1.000000,0.016159,0.072205,0.203942,0.440431,0.711905,0.812072,0.908677,0.982735,0.988599,0.991514,0.993522,1.000000,0.003086,0.046857,0.185615,0.268282,0.320441,0.364591,0.405202,0.453100,0.518988,0.599783,0.724408,1.000000,leaflesstrees
0.087440,0.100025,0.110675,0.114961,0.118966,0.132338,0.208719,0.312919,0.509815,0.690468,0.823491,1.000000,0.165635,0.527137,0.838094,0.958674,0.986709,0.993785,0.996659,0.997900,0.998580,0.999036,0.999322,1.000000,0.000761,0.024407,0.148342,0.291496,0.406378,0.529063,0.628249,0.726825,0.825391,0.887967,0.921453,1.000000,leaflesstrees
